_id,spotify_features.danceability,spotify_features.energy,spotify_features.key,spotify_features.loudness,spotify_features.mode,spotify_features.speechiness,spotify_features.acousticness,spotify_features.instrumentalness,spotify_features.liveness,spotify_features.valence,spotify_features.tempo,spotify_features.type,spotify_features.duration_ms,spotify_features.time_signature
5f6a623b61d3b237bb0141ba,0.497,0.82,3,-5.971,0,0.0307,0.00146,0.0014,0.104,0.599,89.012,audio_features,211040,4
5f6a623b61d3b237bb0141bb,0.315,0.725,6,-6.114,0,0.0896,0.0188,0.0000157,0.0872,0.191,175,audio_features,230867,4
5f6a623b61d3b237bb0141bc,,,,,,,,,,,,,,
5f6a623b61d3b237bb0141bd,,,,,,,,,,,,,,
5f6a623b61d3b237bb0141be,0.454,0.945,9,-6.004,0,0.0926,0.00408,0,0.208,0.851,156.259,audio_features,110733,4
5f6a623b61d3b237bb0141bf,0.362,0.971,11,-5.801,0,0.065,0.00168,0.0112,0.29,0.782,150.301,audio_features,108773,4
5f6a623b61d3b237bb0141c0,0.333,0.922,0,-6.649,1,0.0497,0.00262,0.00000289,0.063,0.835,169.42,audio_features,102600,4
5f6a623b61d3b237bb0141c1,0.445,0.975,8,-5.587,1,0.163,0.00128,0,0.0809,0.555,170.862,audio_features,117960,4
5f6a623b61d3b237bb0141c2,0.394,0.955,9,-6.984,0,0.0966,0.00266,0.00000958,0.106,0.685,160.806,audio_features,118800,4
5f6a623b61d3b237bb0141c3,0.453,0.96,4,-6.036,0,0.0956,0.0109,0.000159,0.0537,0.606,151.622,audio_features,100200,4
5f6a623b61d3b237bb0141c4,0.454,0.965,0,-5.419,1,0.0937,0.00226,0.00324,0.175,0.822,165.128,audio_features,92067,4
5f6a623b61d3b237bb0141c5,0.562,0.948,11,-7.101,0,0.0347,0.000169,0.0000389,0.0772,0.918,103.107,audio_features,140240,4
5f6a623b61d3b237bb0141c6,0.328,0.973,9,-7.134,0,0.0557,0.00398,0,0.391,0.401,180.524,audio_features,145093,4
5f6a623b61d3b237bb0141c7,0.389,0.978,0,-5.825,1,0.121,0.00225,0.000088,0.143,0.467,149.491,audio_features,165707,4
5f6a623b61d3b237bb0141c8,0.372,0.99,7,-6.14,1,0.246,0.00637,0.000079,0.415,0.411,175.03,audio_features,111227,4
5f6a623b61d3b237bb0141c9,0.299,0.989,2,-6.17,1,0.087,0.000314,0.0171,0.215,0.441,176.105,audio_features,142667,4
5f6a623b61d3b237bb0141ca,0.305,0.971,8,-5.159,1,0.159,0.000186,0.597,0.0715,0.612,158.432,audio_features,110933,5
5f6a623b61d3b237bb0141cb,0.342,0.947,2,-6.331,1,0.116,0.00254,0.0301,0.0936,0.584,167.55,audio_features,95240,4
5f6a623b61d3b237bb0141cc,0.467,0.976,0,-5.515,1,0.0814,0.00244,0.0000208,0.198,0.626,145.893,audio_features,106400,4
5f6a623b61d3b237bb0141cd,0.368,0.997,2,-3.405,1,0.129,0.00548,0.0009,0.142,0.527,168.837,audio_features,89667,4
5f6a623b61d3b237bb0141ce,0.449,0.984,11,-6.919,1,0.087,0.000862,0.0305,0.159,0.854,145.647,audio_features,106800,4
5f6a623b61d3b237bb0141cf,0.36,0.991,5,-3.831,1,0.0712,0.00344,0.00000174,0.106,0.739,155.538,audio_features,133667,4
5f6a623b61d3b237bb0141d0,0.521,0.978,11,-4.32,0,0.0996,0.022,0,0.214,0.867,147.002,audio_features,71867,4
5f6a623b61d3b237bb0141d1,0.309,0.973,2,-7.082,1,0.0732,0.0000507,0.143,0.118,0.511,144.583,audio_features,107880,4
5f6a623b61d3b237bb0141d2,0.455,0.988,4,-2.995,0,0.0934,0.00147,0.0000171,0.139,0.666,155.302,audio_features,84747,4
5f6a623b61d3b237bb0141d3,0.387,0.994,11,-3.522,0,0.158,0.00464,0.0000292,0.231,0.314,148.529,audio_features,141707,4
5f6a623b61d3b237bb0141d4,,,,,,,,,,,,,,
5f6a623b61d3b237bb0141d5,0.213,0.988,4,-6.651,0,0.203,0.000187,0.0000119,0.294,0.0572,159.071,audio_features,192627,4
5f6a623b61d3b237bb0141d6,0.286,0.93,11,-8.49,0,0.0909,0.00234,0.000697,0.0946,0.128,99.741,audio_features,238107,4
5f6a623b61d3b237bb0141d7,0.232,0.978,4,-5.766,0,0.0836,0.000035,0.00395,0.321,0.578,163.712,audio_features,185360,4
5f6a623b61d3b237bb0141d8,0.482,0.968,4,-3.678,0,0.0816,0.00139,0.000347,0.157,0.559,101.022,audio_features,164360,4
5f6a623b61d3b237bb0141d9,0.387,0.636,9,-5.442,1,0.0319,0.0197,0.00397,0.218,0.231,154.197,audio_features,138480,4
5f6a623b61d3b237bb0141da,0.524,0.863,4,-4.379,1,0.0562,0.00353,0.0000914,0.106,0.174,147.01,audio_features,277840,4
5f6a623b61d3b237bb0141db,0.561,0.942,0,-1.531,0,0.0416,0.00187,0.000906,0.0766,0.387,112.478,audio_features,241560,4
5f6a623b61d3b237bb0141dc,0.389,0.876,2,-3.054,1,0.0501,0.000254,0.0000447,0.115,0.157,143.363,audio_features,267547,4
5f6a623b61d3b237bb0141dd,0.425,0.978,7,-1.16,1,0.0708,0.000273,0.00000217,0.389,0.33,102.608,audio_features,177373,4
5f6a623b61d3b237bb0141de,0.385,0.939,1,-2.243,1,0.0732,0.000435,0.0000146,0.273,0.28,172.071,audio_features,221187,4
5f6a623b61d3b237bb0141df,0.595,0.904,9,-2.279,1,0.0384,0.00368,0.00000343,0.205,0.6,108.033,audio_features,188080,4
5f6a623b61d3b237bb0141e0,0.47,0.942,6,-2.982,0,0.0644,0.00185,0.000013,0.33,0.275,149.049,audio_features,252373,4
5f6a623b61d3b237bb0141e1,0.609,0.94,0,-1.981,1,0.0543,0.0104,0.00131,0.0267,0.393,119.996,audio_features,205547,4
5f6a623b61d3b237bb0141e2,0.324,0.977,10,-1.536,1,0.0749,0.0000516,0.000409,0.232,0.239,188.016,audio_features,191933,4
5f6a623b61d3b237bb0141e3,0.376,0.958,4,-2.002,0,0.0546,0.00067,0.00000246,0.38,0.352,89.936,audio_features,257133,4
5f6a623b61d3b237bb0141e4,0.356,0.95,0,-1.241,1,0.0529,0.00245,0.00000314,0.0949,0.412,157.083,audio_features,230613,4
5f6a623b61d3b237bb0141e5,0.209,0.758,2,-2.67,0,0.039,0.00609,0.0144,0.205,0.169,128.895,audio_features,310907,4
5f6a623b61d3b237bb0141e6,0.678,0.658,3,-9.133,0,0.0481,0.0753,0,0.125,0.616,75.017,audio_features,94467,4
5f6a623b61d3b237bb0141e7,0.557,0.945,5,-3.535,0,0.0877,0.000723,0,0.281,0.512,101.92,audio_features,159613,4
5f6a623b61d3b237bb0141e8,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,audio_features,206587,4
5f6a623b61d3b237bb0141e9,0.467,0.935,10,-4.125,0,0.107,0.000578,0.0000406,0.557,0.382,85.004,audio_features,186973,4
5f6a623b61d3b237bb0141ea,0.373,0.641,10,-6.073,0,0.0388,0.0493,0.0000499,0.131,0.0579,156.228,audio_features,256800,4
5f6a623b61d3b237bb0141eb,0.592,0.914,10,-4.753,0,0.0468,0.000259,0.000139,0.0452,0.524,120.032,audio_features,165653,4
5f6a623b61d3b237bb0141ec,0.403,0.906,8,-5.546,0,0.0587,0.00033,0.0261,0.281,0.333,104.59,audio_features,328680,4
5f6a623b61d3b237bb0141ed,,,,,,,,,,,,,,
5f6a623b61d3b237bb0141ee,0.403,0.868,3,-5.396,0,0.0462,0.00391,0,0.104,0.288,162.099,audio_features,258533,3
5f6a623b61d3b237bb0141ef,0.388,0.892,11,-5.53,1,0.0622,0.00341,0.00253,0.116,0.312,173.705,audio_features,243920,4
5f6a623b61d3b237bb0141f0,0.584,0.718,8,-6.428,0,0.0319,0.0275,0.000131,0.145,0.375,129.978,audio_features,232627,4
5f6a623b61d3b237bb0141f1,0.208,0.836,10,-5.069,0,0.0542,0.0019,0.0000119,0.1,0.254,179.962,audio_features,266787,3
5f6a623b61d3b237bb0141f2,0.94,0.837,6,-6.911,0,0.148,0.0455,0.0000536,0.207,0.773,127.061,audio_features,382893,4
5f6a623b61d3b237bb0141f3,0.842,0.979,0,-4.3,1,0.0715,0.0687,0.000623,0.147,0.77,119.557,audio_features,418067,4
5f6a623b61d3b237bb0141f4,0.826,0.909,1,-6.779,0,0.0725,0.009,0.0000714,0.112,0.836,113.909,audio_features,403667,4
5f6a623b61d3b237bb0141f5,0.778,0.984,11,-4.068,1,0.0503,0.00381,0,0.155,0.851,114.039,audio_features,300960,4
5f6a623b61d3b237bb0141f6,0.719,0.995,0,-4.775,1,0.0878,0.0402,0.00000342,0.308,0.485,107.561,audio_features,294027,4
5f6a623b61d3b237bb0141f7,,,,,,,,,,,,,,
5f6a623b61d3b237bb0141f8,,,,,,,,,,,,,,
5f6a623b61d3b237bb0141f9,0.596,0.822,3,-9.529,0,0.0444,0.0694,0.000183,0.599,0.206,105.956,audio_features,207173,3
5f6a623b61d3b237bb0141fa,0.62,0.825,6,-9.961,0,0.114,0.00029,0.789,0.206,0.296,140.885,audio_features,65000,3
5f6a623b61d3b237bb0141fb,0.619,0.944,0,-6.26,1,0.1,0.00035,0.00584,0.092,0.338,140.955,audio_features,290493,3
5f6a623b61d3b237bb0141fc,0.506,0.757,7,-7.313,1,0.0422,0.00216,0.0138,0.206,0.538,158.974,audio_features,179213,4
5f6a623b61d3b237bb0141fd,0.327,0.962,7,-7.503,1,0.135,0.0683,0.0000336,0.839,0.485,187.152,audio_features,235053,4
5f6a623b61d3b237bb0141fe,0.314,0.726,2,-5.61,1,0.0485,0.000146,0.00000232,0.307,0.312,173.849,audio_features,255507,4
5f6a623b61d3b237bb0141ff,0.596,0.822,3,-9.529,0,0.0444,0.0694,0.000183,0.599,0.206,105.956,audio_features,207173,3
5f6a623b61d3b237bb014200,0.346,0.0631,9,-18.958,0,0.0432,0.989,0.00632,0.315,0.0376,114.518,audio_features,203427,4
5f6a623b61d3b237bb014201,0.423,0.794,0,-8.435,0,0.0578,0.000301,0.00409,0.33,0.0929,158.758,audio_features,177653,4
5f6a623b61d3b237bb014202,0.403,0.936,9,-5.804,0,0.0976,0.0244,0.0000214,0.0385,0.333,163.995,audio_features,254880,4
5f6a623b61d3b237bb014203,0.534,0.525,11,-10.743,0,0.09,0.713,0.0293,0.101,0.457,123.981,audio_features,290067,3
5f6a623b61d3b237bb014204,,,,,,,,,,,,,,
5f6a623b61d3b237bb014205,0.487,0.655,7,-9.313,0,0.0287,0.123,0.000192,0.098,0.117,167.988,audio_features,286027,5
5f6a623b61d3b237bb014206,0.467,0.467,7,-12.586,0,0.0789,0.803,0.908,0.176,0.674,101.03,audio_features,216587,3
5f6a623b61d3b237bb014207,0.441,0.898,4,-6.339,0,0.0846,0.000234,0.00102,0.274,0.214,154.09,audio_features,313867,4
5f6a623b61d3b237bb014208,0.46,0.844,0,-6.99,1,0.0684,0.00472,0.000454,0.137,0.588,163.977,audio_features,256280,4
5f6a623b61d3b237bb014209,0.291,0.531,7,-8.46,1,0.104,0.00863,0.135,0.0793,0.19,178.241,audio_features,231320,3
5f6a623b61d3b237bb01420a,0.226,0.382,2,-9.887,1,0.0409,0.464,0.283,0.311,0.038,121.528,audio_features,225067,4
5f6a623b61d3b237bb01420b,0.387,0.915,11,-4.295,0,0.0755,0.0477,0.00959,0.113,0.513,128.975,audio_features,218333,4
5f6a623b61d3b237bb01420c,0.634,0.831,11,-5.508,0,0.0503,0.0327,0.00183,0.0876,0.842,107.967,audio_features,213787,4
5f6a623b61d3b237bb01420d,0.535,0.764,0,-4.462,1,0.0661,0.0456,0.0027,0.0727,0.653,170.044,audio_features,140347,4
5f6a623b61d3b237bb01420e,0.564,0.737,1,-7.59,1,0.0552,0.205,0.000828,0.383,0.659,77.012,audio_features,240373,4
5f6a623b61d3b237bb01420f,0.507,0.679,9,-4.252,1,0.0508,0.00165,0.00078,0.0521,0.625,138.026,audio_features,183173,4
5f6a623b61d3b237bb014210,0.443,0.738,9,-6.148,1,0.0487,0.00337,0.000691,0.173,0.316,174.984,audio_features,288133,4
5f6a623b61d3b237bb014211,0.572,0.788,7,-5.031,1,0.0735,0.00767,0.0121,0.493,0.679,112.926,audio_features,89000,3
5f6a623b61d3b237bb014212,0.341,0.903,9,-3.543,0,0.0689,0.00453,0.0000133,0.0903,0.532,93.71,audio_features,260053,3
5f6a623b61d3b237bb014213,0.198,0.375,4,-17.788,0,0.0538,0.951,0.867,0.376,0.0632,103.278,audio_features,160787,4
5f6a623b61d3b237bb014214,0.466,0.736,7,-6.824,1,0.0436,0.546,0.00197,0.307,0.461,153.007,audio_features,240400,4
5f6a623b61d3b237bb014215,0.417,0.962,2,-4.472,0,0.0549,0.00799,0.0264,0.337,0.181,99.201,audio_features,96133,4
5f6a623b61d3b237bb014216,0.278,0.225,9,-15.081,0,0.0381,0.749,0.208,0.104,0.0344,79.827,audio_features,295413,4
5f6a623b61d3b237bb014217,0.264,0.417,11,-10.369,1,0.0364,0.189,0.804,0.0686,0.0375,149.968,audio_features,421707,4
5f6a623b61d3b237bb014218,,,,,,,,,,,,,,
5f6a623b61d3b237bb014219,0.536,0.395,1,-12.313,0,0.032,0.706,0.972,0.0923,0.29,150.866,audio_features,90500,4
5f6a623b61d3b237bb01421a,0.298,0.539,7,-8.703,0,0.0338,0.0309,0.915,0.106,0.0376,133.72,audio_features,145000,4
5f6a623b61d3b237bb01421b,0.507,0.211,7,-14.029,0,0.0349,0.959,0.961,0.106,0.125,64.984,audio_features,155500,4
5f6a623b61d3b237bb01421c,0.306,0.00348,6,-30.627,0,0.0427,0.986,0.894,0.115,0.11,122.889,audio_features,148797,3
5f6a623b61d3b237bb01421d,0.32,0.534,1,-9.563,0,0.0382,0.113,0.017,0.156,0.236,145.131,audio_features,152203,4
5f6a623b61d3b237bb01421e,0.307,0.692,1,-9.48,0,0.0315,0.0203,0.866,0.104,0.181,150.93,audio_features,372500,4
5f6a623b61d3b237bb01421f,,,,,,,,,,,,,,
5f6a623b61d3b237bb014220,0.186,0.271,7,-11.54,0,0.036,0.903,0.968,0.166,0.0333,66.467,audio_features,144500,4
5f6a623b61d3b237bb014221,0.306,0.254,2,-11.602,1,0.0322,0.971,0.933,0.185,0.0343,139.304,audio_features,134500,4
5f6a623b61d3b237bb014222,0.4,0.353,3,-11.728,0,0.0347,0.572,0.98,0.151,0.478,181.497,audio_features,178000,3
5f6a623b61d3b237bb014223,0.172,0.882,3,-4.416,0,0.0435,0.0000478,0.992,0.111,0.303,144.983,audio_features,178500,4
5f6a623b61d3b237bb014224,0.468,0.64,5,-8.237,0,0.0515,0.217,0.393,0.252,0.554,128.18,audio_features,353500,4
5f6a623b61d3b237bb014225,0.516,0.737,6,-8.189,0,0.0362,0.436,0.678,0.392,0.547,79.852,audio_features,426614,4
5f6a623b61d3b237bb014226,0.436,0.76,1,-7.906,0,0.0374,0.362,0.955,0.13,0.504,75.012,audio_features,219760,4
5f6a623b61d3b237bb014227,0.516,0.739,2,-8.471,1,0.0292,0.285,0.636,0.111,0.256,109.837,audio_features,226293,4
5f6a623b61d3b237bb014228,0.33,0.423,7,-10.504,0,0.0279,0.265,0.731,0.347,0.117,143.086,audio_features,211500,4
5f6a623b61d3b237bb014229,0.435,0.651,0,-6.152,1,0.0288,0.00111,0.609,0.111,0.206,111.896,audio_features,298467,4
5f6a623b61d3b237bb01422a,0.478,0.421,5,-9.521,0,0.0266,0.859,0.91,0.149,0.0599,79.002,audio_features,244560,4
5f6a623b61d3b237bb01422b,0.327,0.426,7,-11.576,0,0.027,0.878,0.000997,0.18,0.169,93.949,audio_features,268307,4
5f6a623b61d3b237bb01422c,0.524,0.848,7,-8.351,1,0.0318,0.0012,0.709,0.0757,0.499,90.863,audio_features,183853,4
5f6a623b61d3b237bb01422d,0.358,0.137,6,-21.043,1,0.0387,0.984,0.838,0.096,0.0822,120.107,audio_features,214258,4
5f6a623b61d3b237bb01422e,,,,,,,,,,,,,,
5f6a623b61d3b237bb01422f,0.707,0.338,7,-8.322,0,0.0372,0.158,0.626,0.0606,0.15,124.841,audio_features,277653,4
5f6a623b61d3b237bb014230,0.397,0.546,1,-9.845,0,0.0281,0.684,0.781,0.112,0.297,119.98,audio_features,302227,5
5f6a623b61d3b237bb014231,0.525,0.366,0,-16.488,1,0.0718,0.958,0.751,0.137,0.0785,179.956,audio_features,291000,4
5f6a623b61d3b237bb014232,0.565,0.547,11,-11.107,0,0.0302,0.0703,0.861,0.114,0.298,132.937,audio_features,256707,4
5f6a623b61d3b237bb014233,0.503,0.96,10,-2.672,1,0.0626,0.0000925,0.578,0.274,0.489,162.022,audio_features,218040,4
5f6a623b61d3b237bb014234,0.19,0.186,4,-18.907,0,0.0274,0.667,0.932,0.0715,0.0628,68.054,audio_features,293093,4
5f6a623b61d3b237bb014235,0.615,0.409,5,-14.285,1,0.043,0.128,0.865,0.101,0.316,163.064,audio_features,248084,4
5f6a623b61d3b237bb014236,0.373,0.163,0,-14.941,0,0.0338,0.626,0.872,0.122,0.133,119.89,audio_features,322760,4
5f6a623b61d3b237bb014237,,,,,,,,,,,,,,
5f6a623b61d3b237bb014238,0.185,0.284,11,-13.132,1,0.033,0.773,0.915,0.0764,0.037,99.871,audio_features,212533,4
5f6a623b61d3b237bb014239,0.646,0.395,2,-11.892,1,0.0317,0.335,0.361,0.0951,0.174,130.002,audio_features,280613,4
5f6a623b61d3b237bb01423a,0.505,0.431,4,-14.036,1,0.0367,0.847,0.915,0.0614,0.179,149.982,audio_features,243320,4
5f6a623b61d3b237bb01423b,0.451,0.541,7,-8.018,1,0.0271,0.715,0.764,0.172,0.234,103.123,audio_features,121880,3
5f6a623b61d3b237bb01423c,0.76,0.407,0,-10.148,1,0.0317,0.501,0.12,0.113,0.724,113.223,audio_features,238533,4
5f6a623b61d3b237bb01423d,0.565,0.466,2,-10.038,0,0.0279,0.486,0.907,0.0995,0.848,110.247,audio_features,215400,4
5f6a623b61d3b237bb01423e,0.518,0.478,9,-10.159,1,0.0569,0.464,0.749,0.0874,0.277,168.269,audio_features,226587,4
5f6a623b61d3b237bb01423f,,,,,,,,,,,,,,
5f6a623b61d3b237bb014240,,,,,,,,,,,,,,
5f6a623b61d3b237bb014241,0.217,0.341,8,-11.872,1,0.0366,0.755,0.61,0.153,0.066,117.344,audio_features,141507,4
5f6a623b61d3b237bb014242,0.28,0.787,0,-5.021,1,0.0436,0.000596,0.499,0.0946,0.353,136.165,audio_features,274240,4
5f6a623b61d3b237bb014243,,,,,,,,,,,,,,
5f6a623b61d3b237bb014244,0.702,0.691,7,-14.441,0,0.0424,0.128,0.0474,0.352,0.184,119.906,audio_features,190676,4
5f6a623b61d3b237bb014245,,,,,,,,,,,,,,
5f6a623b61d3b237bb014246,,,,,,,,,,,,,,
5f6a623b61d3b237bb014247,0.772,0.722,6,-8.578,0,0.0634,0.0168,0.892,0.0778,0.726,119.935,audio_features,80665,4
5f6a623b61d3b237bb014248,0.855,0.356,8,-15.418,1,0.405,0.00545,0,0.703,0.821,89.928,audio_features,176199,4
5f6a623b61d3b237bb014249,,,,,,,,,,,,,,
5f6a623b61d3b237bb01424a,0.102,0.0265,1,-20.832,1,0.042,0.978,0.963,0.0817,0.0391,73.097,audio_features,185000,4
5f6a623b61d3b237bb01424b,,,,,,,,,,,,,,
5f6a623b61d3b237bb01424c,0.692,0.613,2,-10.735,1,0.0282,0.0407,0.0652,0.094,0.93,120.901,audio_features,210533,4
5f6a623b61d3b237bb01424d,0.409,0.404,4,-6.517,1,0.0285,0.446,0,0.132,0.288,80.356,audio_features,259693,4
5f6a623b61d3b237bb01424e,0.287,0.287,0,-12.474,0,0.0375,0.216,0.911,0.628,0.116,46.679,audio_features,70244,4
5f6a623b61d3b237bb01424f,0.451,0.918,10,-5.146,1,0.0323,0.00471,0.349,0.393,0.333,92.495,audio_features,251960,4
5f6a623b61d3b237bb014250,0.243,0.903,4,-5.174,0,0.0728,0.00578,0.0628,0.374,0.385,119.989,audio_features,290910,4
5f6a623b61d3b237bb014251,0.228,0.871,0,-6.204,1,0.0608,0.000277,0.744,0.387,0.343,94.955,audio_features,353771,4
5f6a623b61d3b237bb014252,0.443,0.882,6,-6.163,0,0.038,0.00206,0.604,0.124,0.316,89.996,audio_features,372890,4
5f6a623b61d3b237bb014253,0.194,0.335,2,-13.665,1,0.034,0.559,0.437,0.104,0.039,79.804,audio_features,104187,4
5f6a623b61d3b237bb014254,0.397,0.976,8,-4.643,1,0.133,0.0000529,0.000205,0.0877,0.242,195.11,audio_features,303267,4
5f6a623b61d3b237bb014255,0.574,0.976,5,-4.624,0,0.0401,0.0000582,0.0000616,0.105,0.618,105.034,audio_features,210573,4
5f6a623b61d3b237bb014256,0.332,0.969,1,-4.592,1,0.0986,0.0000945,0.0000531,0.0984,0.414,105.014,audio_features,247080,3
5f6a623b61d3b237bb014257,0.413,0.983,5,-4.718,0,0.104,0.0000378,0.00178,0.186,0.595,189.965,audio_features,198333,4
5f6a623b61d3b237bb014258,0.57,0.981,1,-4.606,1,0.0918,0.0000353,0.00155,0.34,0.571,114.989,audio_features,153240,4
5f6a623b61d3b237bb014259,0.262,0.869,5,-4.994,0,0.039,0.000159,0.00000233,0.389,0.352,90.771,audio_features,279653,5
5f6a623b61d3b237bb01425a,0.499,0.973,10,-4.6,0,0.141,0.0000408,0,0.102,0.459,80.043,audio_features,209013,4
5f6a623b61d3b237bb01425b,0.585,0.955,7,-4.794,1,0.0559,0.0000178,0.00147,0.0711,0.292,105.003,audio_features,232813,4
5f6a623b61d3b237bb01425c,0.365,0.489,5,-7.785,1,0.0555,0.461,0,0.9,0.392,79.306,audio_features,75587,4
5f6a623b61d3b237bb01425d,0.561,0.979,8,-4.126,1,0.0495,0.000511,0,0.335,0.609,109.953,audio_features,279707,4
5f6a623b61d3b237bb01425e,0.434,0.933,1,-4.645,1,0.0544,0.0000189,0.00452,0.2,0.439,164.023,audio_features,466547,4
5f6a623b61d3b237bb01425f,0.554,0.958,8,-4.159,1,0.0872,0.0000192,0,0.0547,0.501,130.068,audio_features,180599,4
5f6a623b61d3b237bb014260,0.59,0.945,5,-4.463,0,0.0798,0.00154,0,0.764,0.846,126.753,audio_features,93106,4
5f6a623b61d3b237bb014261,0.28,0.908,2,-5.509,0,0.109,0.0327,0.00000885,0.18,0.26,118.698,audio_features,270080,4
5f6a623b61d3b237bb014262,0.414,0.975,0,-4.596,0,0.101,0.0202,0.00103,0.492,0.394,134.477,audio_features,231173,4
5f6a623b61d3b237bb014263,0.479,0.979,10,-5.077,0,0.107,0.0207,0,0.722,0.292,124.765,audio_features,226427,4
5f6a623b61d3b237bb014264,0.4,0.992,5,-4.88,0,0.197,0.00392,0.0000918,0.933,0.123,142.287,audio_features,193600,4
5f6a623b61d3b237bb014265,0.24,0.91,7,-5.78,1,0.0815,0.0462,0,0.272,0.192,144.53,audio_features,286493,4
5f6a623b61d3b237bb014266,0.252,0.971,10,-5.597,0,0.1,0.00295,0.0000504,0.528,0.305,137.497,audio_features,259987,4
5f6a623b61d3b237bb014267,0.464,0.932,11,-4.986,1,0.0715,0.0284,0,0.285,0.436,106.519,audio_features,228733,4
5f6a623b61d3b237bb014268,0.414,0.969,9,-4.972,1,0.104,0.38,0,0.0823,0.333,115.974,audio_features,243253,4
5f6a623b61d3b237bb014269,0.243,0.935,10,-4.104,1,0.0757,0.14,0.0000479,0.116,0.153,143.489,audio_features,251800,4
5f6a623b61d3b237bb01426a,,,,,,,,,,,,,,
5f6a623b61d3b237bb01426b,0.159,0.946,9,-5.756,1,0.0629,0.0235,0.00000806,0.387,0.309,164.997,audio_features,149467,1
5f6a623b61d3b237bb01426c,0.427,0.913,6,-5.545,0,0.0806,0.00647,0,0.471,0.47,124.421,audio_features,189360,4
5f6a623b61d3b237bb01426d,0.422,0.859,9,-6.778,1,0.0757,0.0183,0.000673,0.209,0.203,120.078,audio_features,361707,3
5f6a623b61d3b237bb01426e,0.359,0.794,6,-5.908,1,0.0338,0.0133,0.000132,0.111,0.423,97.188,audio_features,338227,4
5f6a623b61d3b237bb01426f,0.287,0.912,1,-5.553,1,0.0942,0.00743,0.00069,0.0871,0.274,138.871,audio_features,329400,3
5f6a623b61d3b237bb014270,0.269,0.551,10,-8.456,0,0.0274,0.0307,0.000619,0.118,0.202,144.408,audio_features,374333,3
5f6a623b61d3b237bb014271,0.312,0.776,11,-7.171,1,0.0358,0.0013,0.000268,0.096,0.25,140.216,audio_features,309840,4
5f6a623b61d3b237bb014272,0.259,0.928,1,-5.9,1,0.0739,0.00325,0.00000486,0.13,0.246,112.268,audio_features,316533,4
5f6a623b61d3b237bb014273,0.515,0.928,10,-6.392,0,0.0694,0.0138,0,0.107,0.389,124.058,audio_features,230733,4
5f6a623b61d3b237bb014274,0.172,0.541,3,-6.441,1,0.0481,0.31,0.616,0.799,0.455,97.804,audio_features,44067,3
5f6a623b61d3b237bb014275,0.293,0.91,8,-5.394,1,0.096,0.115,0,0.0511,0.114,138.766,audio_features,316200,4
5f6a623b61d3b237bb014276,0.325,0.937,8,-6.295,1,0.085,0.0443,0,0.0442,0.158,106.989,audio_features,287800,4
5f6a623b61d3b237bb014277,0.305,0.832,6,-7.981,1,0.0398,0.000332,0.000024,0.091,0.585,100.677,audio_features,206773,4
5f6a623b61d3b237bb014278,0.541,0.734,4,-12.448,0,0.0431,0.000355,0.817,0.189,0.0765,94.713,audio_features,358373,4
5f6a623b61d3b237bb014279,0.57,0.946,8,-5.306,1,0.174,0.385,0.0098,0.871,0.0484,136.78,audio_features,189173,3
5f6a623b61d3b237bb01427a,0.591,0.816,2,-12.748,1,0.0377,0.00118,0.693,0.076,0.525,123.996,audio_features,291373,4
5f6a623b61d3b237bb01427b,0.794,0.773,8,-13.513,1,0.0637,0.0000756,0.244,0.0408,0.809,120.064,audio_features,359933,4
5f6a623b61d3b237bb01427c,0.501,0.875,9,-6.13,1,0.0456,0.0000174,0.889,0.339,0.404,148.188,audio_features,314653,4
5f6a623b61d3b237bb01427d,0.538,0.946,7,-9.986,1,0.0575,0.000038,0.78,0.323,0.701,165.133,audio_features,451840,4
5f6a623b61d3b237bb01427e,,,,,,,,,,,,,,
5f6a623b61d3b237bb01427f,0.258,0.851,6,-9.979,1,0.0895,0.0000311,0.333,0.377,0.325,190.513,audio_features,174867,4
5f6a623b61d3b237bb014280,,,,,,,,,,,,,,
5f6a623b61d3b237bb014281,0.526,0.68,0,-10.914,1,0.0332,0.000508,0.785,0.181,0.595,97.415,audio_features,229973,4
5f6a623b61d3b237bb014282,0.678,0.82,2,-11.824,1,0.0546,0.00809,0.706,0.386,0.665,141.414,audio_features,267160,4
5f6a623b61d3b237bb014283,0.656,0.793,8,-11.345,1,0.0715,0.0057,0.00149,0.6,0.658,121.168,audio_features,103800,4
5f6a623b61d3b237bb014284,,,,,,,,,,,,,,
5f6a623b61d3b237bb014285,0.623,0.371,10,-19.852,1,0.625,0.843,0.000143,0.123,0.533,116.836,audio_features,44240,5
5f6a623b61d3b237bb014286,0.363,0.766,1,-9.304,0,0.049,0.000011,0.856,0.337,0.15,100.541,audio_features,500067,4
5f6a623b61d3b237bb014287,0.56,0.638,7,-11.703,1,0.0479,0.0133,0.0249,0.225,0.212,127.547,audio_features,306160,4
5f6a623b61d3b237bb014288,0.658,0.372,6,-14.721,1,0.0815,0.117,0.791,0.317,0.266,128.424,audio_features,343693,4
5f6a623b61d3b237bb014289,,,,,,,,,,,,,,
5f6a623b61d3b237bb01428a,0.6,0.76,9,-11.56,0,0.0447,0.0000511,0.518,0.0997,0.755,124.815,audio_features,493600,4
5f6a623b61d3b237bb01428b,0.608,0.724,4,-13.44,1,0.062,0.00000136,0.824,0.452,0.814,149.988,audio_features,348307,4
